code,name,hierarchy_level,hierarchy_level_name,parent_loc_code,lang_code,is_active,cr_by,cr_dtimes
R5_TONE_TONE_3,TONE 3,3,Commune,R5_TONE,fra,t,superadmin,2021-11-25 01:30:04.082
R5_TONE_TONE_4,TONE 4,3,Commune,R5_TONE,eng,t,superadmin,2021-11-25 01:30:04.082
R5_TONE_TONE_4,TONE 4,3,Commune,R5_TONE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_1,AGOE NYIVE 1,3,Commune,R6_AGOE_NYIVE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_1,AGOE NYIVE 1,3,Commune,R6_AGOE_NYIVE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_2,AGOE-NYIVE 2,3,Commune,R6_AGOE_NYIVE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_2,AGOE-NYIVE 2,3,Commune,R6_AGOE_NYIVE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_3,AGOE-NYIVE 3,3,Commune,R6_AGOE_NYIVE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_3,AGOE-NYIVE 3,3,Commune,R6_AGOE_NYIVE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_4,AGOE-NYIVE 4,3,Commune,R6_AGOE_NYIVE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_4,AGOE-NYIVE 4,3,Commune,R6_AGOE_NYIVE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_5,AGOE-NYIVE 5,3,Commune,R6_AGOE_NYIVE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_5,AGOE-NYIVE 5,3,Commune,R6_AGOE_NYIVE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_6,AGOE-NYIVE 6,3,Commune,R6_AGOE_NYIVE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYIVE_6,AGOE-NYIVE 6,3,Commune,R6_AGOE_NYIVE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYVE_1,AGOE-NYVE 1,3,Commune,R6_AGOE_NYIVE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_AGOE_NYIVE_AGOE_NYVE_1,AGOE-NYVE 1,3,Commune,R6_AGOE_NYIVE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_1,GOLFE 1,3,Commune,R6_GOLFE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_1,GOLFE 1,3,Commune,R6_GOLFE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_2,GOLFE 2,3,Commune,R6_GOLFE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_2,GOLFE 2,3,Commune,R6_GOLFE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_3,GOLFE 3,3,Commune,R6_GOLFE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_3,GOLFE 3,3,Commune,R6_GOLFE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_4,GOLFE 4,3,Commune,R6_GOLFE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_4,GOLFE 4,3,Commune,R6_GOLFE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_5,GOLFE 5,3,Commune,R6_GOLFE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_5,GOLFE 5,3,Commune,R6_GOLFE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_6,GOLFE 6,3,Commune,R6_GOLFE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_6,GOLFE 6,3,Commune,R6_GOLFE,fra,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_7,GOLFE 7,3,Commune,R6_GOLFE,eng,t,superadmin,2021-11-25 01:30:04.082
R6_GOLFE_GOLFE_7,GOLFE 7,3,Commune,R6_GOLFE,fra,t,superadmin,2021-11-25 01:30:04.082
CNT10,KOFFITI,4,Canton,R1_BLITTA_BLITTA_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT10,KOFFITI,4,Canton,R1_BLITTA_BLITTA_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT100,NATCHIBORE,4,Canton,R2_DANKPEN_DANKPEN_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT100,NATCHIBORE,4,Canton,R2_DANKPEN_DANKPEN_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT101,BAPURE,4,Canton,R2_DANKPEN_DANKPEN_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT101,BAPURE,4,Canton,R2_DANKPEN_DANKPEN_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT102,KIDJABOUN,4,Canton,R2_DANKPEN_DANKPEN_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT102,KIDJABOUN,4,Canton,R2_DANKPEN_DANKPEN_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT103,NANDOUTA,4,Canton,R2_DANKPEN_DANKPEN_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT103,NANDOUTA,4,Canton,R2_DANKPEN_DANKPEN_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT104,NAWARE,4,Canton,R2_DANKPEN_DANKPEN_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT104,NAWARE,4,Canton,R2_DANKPEN_DANKPEN_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT105,AGBANDE-YAKA,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT105,AGBANDE-YAKA,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT107,KOKA,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT107,KOKA,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT108,MASSEDENA,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT108,MASSEDENA,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT109,NIAMTOUGOU,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT109,NIAMTOUGOU,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT11,LANGABOU,4,Canton,R1_BLITTA_BLITTA_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT11,LANGABOU,4,Canton,R1_BLITTA_BLITTA_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT110,POUDA,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT110,POUDA,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT111,SIOU,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT111,SIOU,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT112,TENEGA,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT112,TENEGA,4,Canton,R2_DOUFELGOU_DOUFELGOU_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT114,DEFALE,4,Canton,R2_DOUFELGOU_DOUFELGOU_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT114,DEFALE,4,Canton,R2_DOUFELGOU_DOUFELGOU_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT115,KPAHA,4,Canton,R2_DOUFELGOU_DOUFELGOU_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT115,KPAHA,4,Canton,R2_DOUFELGOU_DOUFELGOU_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT116,ALLOUM,4,Canton,R2_DOUFELGOU_DOUFELGOU_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT116,ALLOUM,4,Canton,R2_DOUFELGOU_DOUFELGOU_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT117,KADJALLA,4,Canton,R2_DOUFELGOU_DOUFELGOU_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT117,KADJALLA,4,Canton,R2_DOUFELGOU_DOUFELGOU_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT118,LEON,4,Canton,R2_DOUFELGOU_DOUFELGOU_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT118,LEON,4,Canton,R2_DOUFELGOU_DOUFELGOU_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT119,TCHORE,4,Canton,R2_DOUFELGOU_DOUFELGOU_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT119,TCHORE,4,Canton,R2_DOUFELGOU_DOUFELGOU_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT12,TCHARE-BAOU,4,Canton,R1_BLITTA_BLITTA_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT12,TCHARE-BAOU,4,Canton,R1_BLITTA_BLITTA_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT120,AKPONTE,4,Canton,R2_KERAN_KERAN_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT120,AKPONTE,4,Canton,R2_KERAN_KERAN_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT121,KANDE,4,Canton,R2_KERAN_KERAN_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT121,KANDE,4,Canton,R2_KERAN_KERAN_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT122,PESSIDE,4,Canton,R2_KERAN_KERAN_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT122,PESSIDE,4,Canton,R2_KERAN_KERAN_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT123,ATALOTE,4,Canton,R2_KERAN_KERAN_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT123,ATALOTE,4,Canton,R2_KERAN_KERAN_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT124,HELOTA,4,Canton,R2_KERAN_KERAN_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT124,HELOTA,4,Canton,R2_KERAN_KERAN_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT125,OSSACRE,4,Canton,R2_KERAN_KERAN_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT125,OSSACRE,4,Canton,R2_KERAN_KERAN_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT126,KOUTOUGOU,4,Canton,R2_KERAN_KERAN_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT126,KOUTOUGOU,4,Canton,R2_KERAN_KERAN_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT127,NADOBA,4,Canton,R2_KERAN_KERAN_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT127,NADOBA,4,Canton,R2_KERAN_KERAN_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT128,WARENGO,4,Canton,R2_KERAN_KERAN_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT128,WARENGO,4,Canton,R2_KERAN_KERAN_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT129,LAMA,4,Canton,R2_KOZAH_KOZAH_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT129,LAMA,4,Canton,R2_KOZAH_KOZAH_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT13,ATCHINTSE,4,Canton,R1_BLITTA_BLITTA_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT13,ATCHINTSE,4,Canton,R1_BLITTA_BLITTA_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT130,LANDA,4,Canton,R2_KOZAH_KOZAH_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT130,LANDA,4,Canton,R2_KOZAH_KOZAH_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT131,LASSA,4,Canton,R2_KOZAH_KOZAH_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT131,LASSA,4,Canton,R2_KOZAH_KOZAH_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT133,BOHOU,4,Canton,R2_KOZAH_KOZAH_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT133,BOHOU,4,Canton,R2_KOZAH_KOZAH_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT134,KOUMEA,4,Canton,R2_KOZAH_KOZAH_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT134,KOUMEA,4,Canton,R2_KOZAH_KOZAH_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT135,PYA,4,Canton,R2_KOZAH_KOZAH_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT135,PYA,4,Canton,R2_KOZAH_KOZAH_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT136,SARAKAWA,4,Canton,R2_KOZAH_KOZAH_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT136,SARAKAWA,4,Canton,R2_KOZAH_KOZAH_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT138,TCHITCHAO,4,Canton,R2_KOZAH_KOZAH_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT138,TCHITCHAO,4,Canton,R2_KOZAH_KOZAH_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT139,YADE,4,Canton,R2_KOZAH_KOZAH_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT139,YADE,4,Canton,R2_KOZAH_KOZAH_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT14,DIGUENGUE,4,Canton,R1_BLITTA_BLITTA_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT14,DIGUENGUE,4,Canton,R1_BLITTA_BLITTA_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT140,AWANDJELO,4,Canton,R2_KOZAH_KOZAH_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT140,AWANDJELO,4,Canton,R2_KOZAH_KOZAH_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT141,KPINZINDE,4,Canton,R2_KOZAH_KOZAH_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT141,KPINZINDE,4,Canton,R2_KOZAH_KOZAH_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT142,ATCHANGBADE,4,Canton,R2_KOZAH_KOZAH_4,eng,t,superadmin,2021-11-25 01:30:04.082
CNT142,ATCHANGBADE,4,Canton,R2_KOZAH_KOZAH_4,fra,t,superadmin,2021-11-25 01:30:04.082
CNT143,DJAMDE,4,Canton,R2_KOZAH_KOZAH_4,eng,t,superadmin,2021-11-25 01:30:04.082
CNT143,DJAMDE,4,Canton,R2_KOZAH_KOZAH_4,fra,t,superadmin,2021-11-25 01:30:04.082
CNT144,AGOE-NYIVE,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT144,AGOE-NYIVE,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT145,LEGBASSITO,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT145,LEGBASSITO,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT146,VAKPOSSITO,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT146,VAKPOSSITO,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT147,TOGBLEKOPE,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_4,eng,t,superadmin,2021-11-25 01:30:04.082
CNT147,TOGBLEKOPE,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_4,fra,t,superadmin,2021-11-25 01:30:04.082
CNT148,ZANGUERA,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_5,eng,t,superadmin,2021-11-25 01:30:04.082
CNT148,ZANGUERA,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_5,fra,t,superadmin,2021-11-25 01:30:04.082
CNT149,ADETIKOPE,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_6,eng,t,superadmin,2021-11-25 01:30:04.082
CNT149,ADETIKOPE,4,Canton,R6_AGOE_NYIVE_AGOE_NYIVE_6,fra,t,superadmin,2021-11-25 01:30:04.082
CNT151,ANDO,4,Canton,R3_AVE_AVE_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT151,ANDO,4,Canton,R3_AVE_AVE_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT152,ASSAHOUN,4,Canton,R3_AVE_AVE_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT152,ASSAHOUN,4,Canton,R3_AVE_AVE_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT153,EDZI,4,Canton,R3_AVE_AVE_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT153,EDZI,4,Canton,R3_AVE_AVE_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT154,KEVE,4,Canton,R3_AVE_AVE_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT154,KEVE,4,Canton,R3_AVE_AVE_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT155,TOVEGAN,4,Canton,R3_AVE_AVE_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT155,TOVEGAN,4,Canton,R3_AVE_AVE_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT156,DZOLO,4,Canton,R3_AVE_AVE_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT156,DZOLO,4,Canton,R3_AVE_AVE_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT157,AKEPE,4,Canton,R3_AVE_AVE_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT157,AKEPE,4,Canton,R3_AVE_AVE_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT158,BADJA,4,Canton,R3_AVE_AVE_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT158,BADJA,4,Canton,R3_AVE_AVE_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT159,NOEPE,4,Canton,R3_AVE_AVE_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT159,NOEPE,4,Canton,R3_AVE_AVE_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT16,KATCHENKE,4,Canton,R1_BLITTA_BLITTA_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT16,KATCHENKE,4,Canton,R1_BLITTA_BLITTA_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT160,AFAGNAGAN,4,Canton,R3_BAS_MONO_BAS_MONO_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT160,AFAGNAGAN,4,Canton,R3_BAS_MONO_BAS_MONO_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT161,AFAGNAN,4,Canton,R3_BAS_MONO_BAS_MONO_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT161,AFAGNAN,4,Canton,R3_BAS_MONO_BAS_MONO_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT162,AGOME-GLOZOU,4,Canton,R3_BAS_MONO_BAS_MONO_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT162,AGOME-GLOZOU,4,Canton,R3_BAS_MONO_BAS_MONO_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT163,KPETSOU,4,Canton,R3_BAS_MONO_BAS_MONO_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT163,KPETSOU,4,Canton,R3_BAS_MONO_BAS_MONO_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT164,AGBETIKO,4,Canton,R3_BAS_MONO_BAS_MONO_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT164,AGBETIKO,4,Canton,R3_BAS_MONO_BAS_MONO_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT165,ATTITOGON,4,Canton,R3_BAS_MONO_BAS_MONO_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT165,ATTITOGON,4,Canton,R3_BAS_MONO_BAS_MONO_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT166,HOMPOU,4,Canton,R3_BAS_MONO_BAS_MONO_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT166,HOMPOU,4,Canton,R3_BAS_MONO_BAS_MONO_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT168,BE,4,Canton,R6_GOLFE_GOLFE_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT168,BE,4,Canton,R6_GOLFE_GOLFE_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT169,BE,4,Canton,R6_GOLFE_GOLFE_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT169,BE,4,Canton,R6_GOLFE_GOLFE_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT170,BE,4,Canton,R6_GOLFE_GOLFE_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT170,BE,4,Canton,R6_GOLFE_GOLFE_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT171,AMOUTIVE,4,Canton,R6_GOLFE_GOLFE_4,eng,t,superadmin,2021-11-25 01:30:04.082
CNT171,AMOUTIVE,4,Canton,R6_GOLFE_GOLFE_4,fra,t,superadmin,2021-11-25 01:30:04.082
CNT172,AFLAO GAKLI,4,Canton,R6_GOLFE_GOLFE_5,eng,t,superadmin,2021-11-25 01:30:04.082
CNT172,AFLAO GAKLI,4,Canton,R6_GOLFE_GOLFE_5,fra,t,superadmin,2021-11-25 01:30:04.082
CNT173,BAGUIDA,4,Canton,R6_GOLFE_GOLFE_6,eng,t,superadmin,2021-11-25 01:30:04.082
CNT173,BAGUIDA,4,Canton,R6_GOLFE_GOLFE_6,fra,t,superadmin,2021-11-25 01:30:04.082
CNT174,AFLAO-SAGBADO,4,Canton,R6_GOLFE_GOLFE_7,eng,t,superadmin,2021-11-25 01:30:04.082
CNT174,AFLAO-SAGBADO,4,Canton,R6_GOLFE_GOLFE_7,fra,t,superadmin,2021-11-25 01:30:04.082
CNT175,ANEHO,4,Canton,R3_LACS_LACS_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT175,ANEHO,4,Canton,R3_LACS_LACS_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT176,GLIDJI,4,Canton,R3_LACS_LACS_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT176,GLIDJI,4,Canton,R3_LACS_LACS_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT178,AGOUEGAN,4,Canton,R3_LACS_LACS_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT178,AGOUEGAN,4,Canton,R3_LACS_LACS_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT179,AKLAKOU,4,Canton,R3_LACS_LACS_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT179,AKLAKOU,4,Canton,R3_LACS_LACS_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT180,AGBODRAFO,4,Canton,R3_LACS_LACS_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT180,AGBODRAFO,4,Canton,R3_LACS_LACS_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT181,GBODJOME,4,Canton,R3_LACS_LACS_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT181,GBODJOME,4,Canton,R3_LACS_LACS_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT182,ANFOIN,4,Canton,R3_LACS_LACS_4,eng,t,superadmin,2021-11-25 01:30:04.082
CNT182,ANFOIN,4,Canton,R3_LACS_LACS_4,fra,t,superadmin,2021-11-25 01:30:04.082
CNT183,FIATA,4,Canton,R3_LACS_LACS_4,eng,t,superadmin,2021-11-25 01:30:04.082
CNT183,FIATA,4,Canton,R3_LACS_LACS_4,fra,t,superadmin,2021-11-25 01:30:04.082
CNT184,GANAVE,4,Canton,R3_LACS_LACS_4,eng,t,superadmin,2021-11-25 01:30:04.082
CNT184,GANAVE,4,Canton,R3_LACS_LACS_4,fra,t,superadmin,2021-11-25 01:30:04.082
CNT185,VOGAN,4,Canton,R3_VO_VO_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT185,VOGAN,4,Canton,R3_VO_VO_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT186,VO-KOUTIME,4,Canton,R3_VO_VO_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT186,VO-KOUTIME,4,Canton,R3_VO_VO_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT187,ANYRON KOPE,4,Canton,R3_VO_VO_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT187,ANYRON KOPE,4,Canton,R3_VO_VO_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT188,TOGOVILLE,4,Canton,R3_VO_VO_2,eng,t,superadmin,2021-11-25 01:30:04.082
CNT188,TOGOVILLE,4,Canton,R3_VO_VO_2,fra,t,superadmin,2021-11-25 01:30:04.082
CNT189,DAGBATI,4,Canton,R3_VO_VO_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT189,DAGBATI,4,Canton,R3_VO_VO_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT19,TCHIFAMA,4,Canton,R1_BLITTA_BLITTA_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT19,TCHIFAMA,4,Canton,R1_BLITTA_BLITTA_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT190,DZREKPO,4,Canton,R3_VO_VO_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT190,DZREKPO,4,Canton,R3_VO_VO_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT191,MOME-HOUNKPATI,4,Canton,R3_VO_VO_3,eng,t,superadmin,2021-11-25 01:30:04.082
CNT191,MOME-HOUNKPATI,4,Canton,R3_VO_VO_3,fra,t,superadmin,2021-11-25 01:30:04.082
CNT192,AKOUMAPE,4,Canton,R3_VO_VO_4,eng,t,superadmin,2021-11-25 01:30:04.082
CNT192,AKOUMAPE,4,Canton,R3_VO_VO_4,fra,t,superadmin,2021-11-25 01:30:04.082
CNT195,AMOUSSIME,4,Canton,R3_YOTO_YOTO_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT195,AMOUSSIME,4,Canton,R3_YOTO_YOTO_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT196,KINI-KONDJI,4,Canton,R3_YOTO_YOTO_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT196,KINI-KONDJI,4,Canton,R3_YOTO_YOTO_1,fra,t,superadmin,2021-11-25 01:30:04.082
CNT197,KOUVE,4,Canton,R3_YOTO_YOTO_1,eng,t,superadmin,2021-11-25 01:30:04.082
CNT197,KOUVE,4,Canton,R3_YOTO_YOTO_1,fra,t,superadmin,2021-11-25 01:30:04.082
